    0.36409E+00    0.72219E+03
    0.37145E+00    0.70503E+03
    0.37895E+00    0.68801E+03
    0.38661E+00    0.67097E+03
    0.39442E+00    0.65418E+03
    0.40239E+00    0.63802E+03
    0.41052E+00    0.62278E+03
    0.41881E+00    0.60834E+03
    0.42727E+00    0.59447E+03
    0.43590E+00    0.58099E+03
    0.44471E+00    0.56787E+03
    0.45369E+00    0.55508E+03
    0.46286E+00    0.54264E+03
    0.47221E+00    0.53052E+03
    0.48174E+00    0.51872E+03
    0.49148E+00    0.50723E+03
    0.50141E+00    0.49605E+03
    0.51153E+00    0.48516E+03
    0.52187E+00    0.47458E+03
    0.53241E+00    0.46427E+03
    0.54317E+00    0.45424E+03
    0.55414E+00    0.44449E+03
    0.56533E+00    0.43500E+03
    0.57675E+00    0.42577E+03
    0.58840E+00    0.41679E+03
    0.60029E+00    0.40806E+03
    0.61242E+00    0.39957E+03
    0.62479E+00    0.39131E+03
    0.63741E+00    0.38326E+03
    0.65029E+00    0.37542E+03
    0.66342E+00    0.36777E+03
    0.67683E+00    0.36032E+03
    0.69050E+00    0.35304E+03
    0.70445E+00    0.34593E+03
    0.71868E+00    0.33898E+03
    0.73320E+00    0.33219E+03
    0.74801E+00    0.32555E+03
    0.76312E+00    0.31905E+03
    0.77854E+00    0.31268E+03
    0.79426E+00    0.30644E+03
    0.81031E+00    0.30032E+03
    0.82668E+00    0.29432E+03
    0.84338E+00    0.28844E+03
    0.86041E+00    0.28266E+03
    0.87780E+00    0.27698E+03
    0.89553E+00    0.27140E+03
    0.91362E+00    0.26593E+03
    0.93208E+00    0.26054E+03
    0.95091E+00    0.25525E+03
    0.97011E+00    0.25004E+03
    0.98971E+00    0.24492E+03
    0.10097E+01    0.23988E+03
    0.10301E+01    0.23493E+03
    0.10509E+01    0.23005E+03
    0.10721E+01    0.22524E+03
    0.10938E+01    0.22051E+03
    0.11159E+01    0.21586E+03
    0.11384E+01    0.21127E+03
    0.11614E+01    0.20675E+03
    0.11849E+01    0.20229E+03
    0.12088E+01    0.19790E+03
    0.12333E+01    0.19358E+03
    0.12582E+01    0.18932E+03
    0.12836E+01    0.18512E+03
    0.13095E+01    0.18098E+03
    0.13360E+01    0.17689E+03
    0.13630E+01    0.17287E+03
    0.13905E+01    0.16890E+03
    0.14186E+01    0.16499E+03
    0.14472E+01    0.16114E+03
    0.14765E+01    0.15734E+03
    0.15063E+01    0.15360E+03
    0.15367E+01    0.14990E+03
    0.15678E+01    0.14627E+03
    0.15994E+01    0.14268E+03
    0.16318E+01    0.13915E+03
    0.16647E+01    0.13567E+03
    0.16984E+01    0.13224E+03
    0.17327E+01    0.12886E+03
    0.17677E+01    0.12553E+03
    0.18034E+01    0.12226E+03
    0.18398E+01    0.11904E+03
    0.18770E+01    0.11587E+03
    0.19149E+01    0.11275E+03
    0.19536E+01    0.10968E+03
    0.19930E+01    0.10667E+03
    0.20333E+01    0.10371E+03
    0.20744E+01    0.10079E+03
    0.21163E+01    0.97935E+02
    0.21590E+01    0.95126E+02
    0.22026E+01    0.92369E+02
    0.22471E+01    0.89664E+02
    0.22925E+01    0.87009E+02
    0.23388E+01    0.84406E+02
    0.23861E+01    0.81854E+02
    0.24343E+01    0.79354E+02
    0.24835E+01    0.76905E+02
    0.25336E+01    0.74507E+02
    0.25848E+01    0.72161E+02
    0.26370E+01    0.69867E+02
    0.26903E+01    0.67624E+02
    0.27447E+01    0.65431E+02
